"Original Search Term","Is identified","Original Product Cost ($USD)","Shipping From","AID","Product Title","Description","UPCs","EANs","ASIN","Parent ASIN","Recommended","Recommended in eBay US","Is identified in eBay US","Identification type eBay US","eBay US eBay Item ID","Shipping to US by:","Shipping cost to US","eBay US Total Sales (USD)","eBay US Estimated Unit Sales Per Month","eBay US Price (USD)","eBay US Listing URL","eBay US Demand","eBay US % Profit","eBay US % Profit","eBay US Profit (USD)","eBay US Market fee (USD)","eBay US PayPal fee (USD)","eBay US Tax (USD)","eBay US Insights","Brand Name","Model","Color","Width (inch)","Height (inch)","Length (inch)","Weight (pound)","Package Width (inch)","Package Height (inch)","Package Length (inch)","Package Weight (pound)","Package Origin","Size","Enhanced Data: Part Number","Enhanced Data: Release Date","Enhanced Data: Actors","Enhanced Data: Artists","Enhanced Data: Aspect Ratio","Enhanced Data: Audience Rating","Enhanced Data: Bluray Region","Enhanced Data: Contributors","Enhanced Data: Directors","Enhanced Data: Display Size","Enhanced Data: Edition","Enhanced Data: Esrb Age Rating","Enhanced Data: Formats","Enhanced Data: Genre","Enhanced Data: Hardware Platform","Enhanced Data: Is Adult Product","Enhanced Data: Is Autographed","Enhanced Data: Is Memorabilia","Enhanced Data: Label","Enhanced Data: Content Languages","Enhanced Data: Manufacturer Maximum Age","Enhanced Data: Manufacturer Minimum Age","Enhanced Data: Material Types","Enhanced Data: Number Of Discs","Enhanced Data: Number Of Items","Enhanced Data: Number Of Pages","Enhanced Data: Operating Systems","Enhanced Data: Pegi Rating","Enhanced Data: Platforms","Enhanced Data: Publication Date","Enhanced Data: Publisher","Enhanced Data: Running Time","Enhanced Data: Scent","Enhanced Data: Studio","Enhanced Data: Theatrical Release Date","Image URL"
"786936802047","true","1.0","US","AIDJ3JAB2001","Lost: The Complete Sixth and Final Season [Blu-ray]",,"[786936802047]","[0786936802047]","B0036EH3X4",,"true","true","true","keywords","374095754966","USPS","3.76","86.7","5","16.09","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=374095754966","MEDIUM","57.0","57.0","9.11","1.45","0.77","0.00","Listing identified using keywords","Buena Vista Home Video","7019818","color","7.5","5.4","0.7","0.30","5.3","0.6","6.7","0.30","OFFICIAL",,"7019818","2010-08-24","[""Jorge Garcia"",""Josh Holloway"",""Yunjin Kim"",""Evangeline Lilly"",""Terry O'Quinn"",""Naveen Andrews"",""Matthew Fox"",""Daniel Dae Kim"",""Emilie de Ravin"",""Michael Emerson""]","Data could not be retrieved","1.78:1","Unrated (Not Rated)","region_a","[{""name"":""Damon Lindelof"",""role"":""Writer""},{""name"":""J.J. Abrams"",""role"":""Writer""},{""name"":""Jeffrey Lieber"",""role"":""Writer""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","[""Multiple Formats"",""AC-3"",""Blu-ray"",""Closed-captioned"",""Dolby"",""NTSC"",""Subtitled"",""Widescreen""]","Action/Drama","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","ABC STUDIOS","[{""languageName"":""english"",""type"":""Published""},{""languageName"":""french"",""type"":""Subtitled""},{""languageName"":""spanish"",""type"":""Subtitled""},{""languageName"":""english"",""type"":""Subtitled""},{""languageName"":""english"",""type"":""Original Language""},{""languageName"":""english"",""type"":""Unknown""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","5","5","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","2012-10-07","ABC STUDIOS","{""value"":802.0,""unitType"":""minutes""}","Data could not be retrieved","ABC STUDIOS","2010-08-24","https://m.media-amazon.com/images/I/51-X-NtkW0L._SL500_.jpg"
"883929398164","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11575022984","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"191329100769","true","1.0","US","AIDJMSZ95001","Ma [DVD]","Ma [DVD]","[191329100769]","[0191329100769]","B07SJHV8Q3",,"false","false","true","keywords","185410820083","USPS","3.37","0.0","0","13.99","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=185410820083","UNAVAILABLE","55.0","55.0","7.65","1.26","0.71","0.00","Listing identified using keywords","‎ Universal Pictures Home Entertainment",,,,,,,"5.4","0.7","7.5","0.18","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","2.39:1","Data could not be retrieved","region_a","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","[{""languageName"":""french"",""type"":""Subtitled""},{""languageName"":""english"",""type"":""Original Language""},{""languageName"":""french"",""type"":""Original Language""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","2019-05-31","https://m.media-amazon.com/images/I/51NOjJ6nr4L.jpg"
"74645123790","true","1.0","US","Could not identify the product from a valid resource","Christmas Eve on Sesame Street [New DVD]","Christmas Eve on Sesame Street [New DVD] Title: Christmas Eve on Sesame Street Format: DVD Label: Sesame Street Genre: Family-Sesame Street UPC: 074645123790 Release Date: 2002 It's Christmas Eve on Sesame Street, and everyone is joining in the excitement - until a question from Oscar throws Big Bird into a tailspin. How does a guy like Santa Claus, who's built like a dump truck, come down all those skinny little chimneys? Oscar asks. Suddenly Big Bird is worried that if he can't answer the question, there won't be any presents on Christmas! With the help of all his Sesame Street friends, Big Bird attempts to solve the mystery. But in the process, he discovers that the true miracle of Christmas isn't the presents under the tree, but the spirit of loving and sharing.© DirectToU LLC. All Rights Reserved.","[74645123790;074645123790]","[0074645123790]",,,"false","false","true","ID","192279536254",,,"76.34","7","9.98","https://www.ebay.com/itm/Christmas-Eve-Sesame-Street-New-DVD-/192279536254","LOW","84.0","84.0","8.39","0.00","0.59","0.00",,,,,,,,,,,,"0.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/NTAwWDM1NA==/z/lCsAAOSwfxFbkGKS/$_1.JPG?set_id=8800005007"
"627735114286","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43396039506","true","1.0","US","Could not identify the product from a valid resource","Beverly Hills Ninja DVD 1997 Chris Farley Chris Rock Nicolette Sheridan SEALED","Beverly Hills Ninja DVD 1997 Chris Farley Chris Rock Nicolette Sheridan SEALED. Condition: Brand New / Unopened (Sealed) - No Flaws On Case Or Cover Art - Sealed On All Sides / With Sticker Still Attached - Unused / Brand New Next Business Day Shipping !! Thank You For Shopping","[43396039506;043396039506]",,,,"false","false","true","ID","165593320036","USPS","3.76","11.24","1","6.99","https://www.ebay.com/itm/Beverly-Hills-Ninja-DVD-1997-Chris-Farley-Chris-Rock-Nicolette-Sheridan-SEALED-/165593320036","UNAVAILABLE","25.0","25.0","1.73","0.00","0.50","0.00",,,,,,,,,"4.0","4.0","7.0","0.50","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/MTA4MFgxMDgw/z/PHMAAOSw5Qdi3L~v/$_12.JPG?set_id=880000500F"
"43396327047","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"883904134725","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"843338100130","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31398145905","true","1.0","US","Could not identify the product from a valid resource","New DVD - DEVILS DOUBLE - Dominic Cooper, ""Black Prince"" Uday Hussein ","Based on a gripping, unbelievable true story of money, power and opulent decadence, Lionsgate’s THE DEVIL’S DOUBLE takes a white- knuckle ride deep into the lawless playground of excess and violence known as Baghdad, 1987. Summoned from the frontline to Saddam Hussein's palace, Iraqi army lieutenant Latif Yahia (Dominic Cooper) is thrust into the highest echelons of the ""royal family"" when he’s ordered to become the ‘fiday’ – or body double – to Saddam's son, the notorious ""Black Prince"" Uday Hussein (also Dominic Cooper), a reckless, sadistic party-boy with a rabid hunger for sex and brutality. With his and his family’s lives at stake, Latif must surrender his former self forever as he learns to walk, talk and act like Uday. But nothing could have prepared him for the horror of the Black Prince’s psychotic, drug-addled life of fast cars, easy women and impulsive violence. With one wrong move costing him his life, Latif forges an intimate bond with Sarrab (Ludivine Sagnier), Uday's seductive mistress who’s haunted by her own secrets. But as war looms with Kuwait and Uday’s depraved gangster regime threatens to destroy them all, Latif realizes that escape from the devil’s den will only come at the highest possible cost.","[31398145905;031398145905]",,,,"false","false","true","ID","124424452679",,,"7.34","0","7.39","https://www.ebay.com/itm/New-DVD-DEVILS-DOUBLE-Dominic-Cooper-Black-Prince-Uday-Hussein-/124424452679","UNAVAILABLE","80.0","80.0","5.87","0.00","0.51","0.00",,,,,,,,,,,,"0.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/MTUwMFgxMDc3/z/KvMAAOSw9YNZstHv/$_1.JPG?set_id=8800005007"
"43396373631","true","1.0","US","Could not identify the product from a valid resource","The Social Network (DVD)","DVD's Movies Popular The Social Network (DVD) UPC: 043396373631 Condition New Store Stock. Service With a Smile :) - We strive to process orders the same day when payment received. - We will combine shipping on multiple items to save you money. - We're happy to answer any questions. Contact us and we'll have an answer for you right away! - 100% Satisfaction Guarantee. International Shipping - eBay's Global Shipping Program (GSP) automatically calculates the international shipping cost, duties, taxes and estimated delivery dates upfront. - Shipping and customs clearance is fast and easy because all duties are declared and paid in advance. Your Business Is Important To Us! © ThriftFair, Nokomis, IL & ThriftFair Ebay Store","[43396373631;043396373631]",,,,"false","false","true","ID","275309638578","USPS","3.76","0.0","0","14.99","https://www.ebay.com/itm/Social-Network-DVD-/275309638578","UNAVAILABLE","63.0","63.0","9.50","0.00","0.73","0.00",,,,,,,,,"6.0","1.0","7.0","0.50","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/NTI1WDM2NA==/z/Gl8AAOSwudxifWeH/$_1.JPG?set_id=880000500F"
"771171138624","true","1.0","US","AIDWXS812001","WowWee Untamed Dragon – Venom (Green)","WowWee Untamed Dragon – Venom (Green)","[771171138624;00771171138624]","[0771171138624]","B07HJJPBRW",,"false","false","true","keywords","353336702134","USPS","3.76","0.0","0","34.77","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=353336702134","LOW","74.0","74.0","25.57","3.13","1.31","0.00","Listing identified using keywords ; Displaying lowest price from a high-ranked seller ; Listing price includes shipping","WowWee","3862","Green","2.31","5.9","4.0","0.22","5.78","2.79","8.66","0.50","OFFICIAL",,"3862","2019-03-01","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","WowWee","Data could not be retrieved","{""value"":180.0,""unitType"":""months""}","{""value"":60.0,""unitType"":""months""}","Data could not be retrieved","Data could not be retrieved","1","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","WowWee","Data could not be retrieved","Data could not be retrieved","WowWee","Data could not be retrieved","https://m.media-amazon.com/images/I/41+CyocV05L.jpg"
"629159043340","true","1.0","US","AID4A3VOC001","In the Beginning","In the Beginning","[629159043340]","[0629159043340]","B003OCJL9C",,"false","false","true","keywords","123786992799","USPS","3.37","14.99","3","4.99","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=123786992799","LOW","-6.0","-6.0","-0.27","0.45","0.44","0.00","Listing identified using keywords",,,,,,,,"5.42","0.58","7.1","0.18","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","[{""languageName"":""english"",""type"":""Subtitled""},{""languageName"":""french"",""type"":""Original Language""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","1","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://m.media-amazon.com/images/I/41OAO-VzVnL.jpg"
"786936199000","true","1.0","US","AIDY93VOC001","Sorority Boys","Sorority Boys","[786936199000]","[0786936199000]","B00006D2AW",,"false","false","true","keywords","264990394192","USPS","3.37","13.96","3","4.17","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=264990394192","UNAVAILABLE","-24.0","-24.0","-1.00","0.38","0.42","0.00","Listing identified using keywords ; Listing price includes shipping",,,,,,,,"5.42","0.58","7.1","0.18","OFFICIAL",,"Data could not be retrieved","2002-10-15","[""Harland Williams"",""Heather Matarazzo"",""Barry Watson"",""Michael Rosenbaum"",""Kathryn Stockwood"",""Melissa Sagemiller"",""Omar Benson Miller"",""Tony Denman"",""Nikki Martin"",""Brad Beyer""]","Data could not be retrieved","Data could not be retrieved","R (Restricted)","Data could not be retrieved","[{""name"":""Greg Collidge"",""role"":""Writer""},{""name"":""Joe Jarvis"",""role"":""Writer""}]","[""Wally Wolodarsky""]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","[""NTSC""]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Touchstone Home Entertainment","[{""languageName"":""english"",""type"":""Original Language""},{""languageName"":""french"",""type"":""Original Language""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","1","1","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Touchstone Home Entertainment","{""value"":93.0,""unitType"":""minutes""}","Data could not be retrieved","Touchstone Home Entertainment","Data could not be retrieved","https://m.media-amazon.com/images/I/5151vpysZqL.jpg"
"14381289428","true","1.0","US","Could not identify the product from a valid resource","Gotta Serve Somebody - Gospel Songs of Bob Dylan(DVD, 2006) New/Sealed Free Ship","Gotta Serve Somebody - Gospel Songs of Bob Dylan(DVD, 2006) New/Sealed Free Ship. You are buying us as is no returns USA shipping only","[14381289428;014381289428]",,,,"false","false","true","ID","115385236191",,,"0.0","0","16.95","https://www.ebay.com/itm/Gotta-Serve-Somebody-Gospel-Songs-Bob-Dylan-DVD-2006-New-Sealed-Free-Ship-/115385236191","UNAVAILABLE","89.0","89.0","15.16","0.00","0.79","0.00",,,,,,,,,,,,"0.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/UQIAAOSw0Stigbga/$_12.JPG?set_id=880000500F"
"672781010006","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"847589017193","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"778854197992","true","1.0","US","AIDUAQV02001","Portlandia Season 3",,"[778854197992]","[0778854197992]","B00C2U6I3Y",,"true","true","true","keywords","393221533830","USPS","3.37","0.0","0","17.50","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=393221533830","MEDIUM","61.0","61.0","10.75","1.57","0.81","0.00","Listing identified using keywords ; Cross channel competition","Video Service Corp",,,"7.5","5.4","0.7","0.17","5.42","0.58","7.1","0.18","OFFICIAL",,"Data could not be retrieved","2013-07-09","[""Carrie Brownstein Fred Armisen""]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","region_free","Data could not be retrieved","[""Various""]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","[""Multiple Formats"",""Color"",""NTSC""]","Comedy/Television","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","Video Service Corp","[{""languageName"":""english"",""type"":""Published""},{""languageName"":""english"",""type"":""Original Language""},{""languageName"":""english"",""type"":""Unknown""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","1","1","2","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","2013-07-09","Video Service Corp","{""value"":242.0,""unitType"":""minutes""}","Data could not be retrieved","Video Service Corp","2013-07-09","https://m.media-amazon.com/images/I/51gfVXvouxL._SL500_.jpg"
"74645517797","true","1.0","US","Could not identify the product from a valid resource","Robin Williams - Live On Broadway (DVD, 2002) New Sealed","Robin Williams - Live On Broadway (DVD, 2002).","[74645517797;074645517797]",,,,"false","false","true","ID","275342203601","USPS","4.34","0.0","0","5.00","https://www.ebay.com/itm/Robin-Williams-Live-Broadway-DVD-2002-New-Sealed-/275342203601","UNAVAILABLE","-16.0","-16.0","-0.79","0.00","0.45","0.00",,,,,,,,,"4.0","4.0","7.0","0.63","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/MTYwMFgxNDgw/z/rNcAAOSwgFdin~bK/$_12.JPG?set_id=880000500F"
"883929397518","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752919520000","true","1.0","US","AID018LI6001","New Legends","New Legends","[752919520000]","[0752919520000]","B00005RCNC",,"false","false","true","keywords","384446097135","USPS","3.37","0.0","0","14.61","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=384446097135","LOW","59.0","59.0","8.64","0.88","0.72","0.00","Listing identified using keywords","THQ",,,"5.2","0.6","7.5","0.25","5.2","0.6","7.5","0.25","OFFICIAL",,"XBox","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Standard","Teen","Data could not be retrieved","Action / Adventure","Xbox","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","THQ","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","1","Data could not be retrieved","[""Xbox""]","unknown","[""Xbox""]","Data could not be retrieved","THQ","Data could not be retrieved","Data could not be retrieved","THQ","Data could not be retrieved","https://m.media-amazon.com/images/I/51CfoIB5tdL.jpg"
"56035364440","false","1.0","US","AIDA93VOC001","Lowepro Dashpoint 30 Grey Camera Cases and Covers","Lowepro Dashpoint 30 Grey Camera Cases and Covers","[56035364440;560353644400]","[0560353644400]","B00DZRSHWI",,"false",,"false",,,,,,,,,,,,,,,,,"Lowepro","36444","Gray","4.84","5.63","4.33","0.22","4.84","4.33","5.63","0.22","OFFICIAL",,"36444","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Lowepro","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Lowepro","Data could not be retrieved","Data could not be retrieved","Lowepro","Data could not be retrieved","https://m.media-amazon.com/images/I/21xngRl94DL.jpg"
"24543006329","true","1.0","US","Could not identify the product from a valid resource","Wall Street (DVD, 2006, Widescreen) B2G1FREE","Wall Street (DVD, 2006, Widescreen) B2G1FREE. Condition is ""Brand New"". Shipped with USPS Media Mail.","[24543006329;024543006329]","[0024543006329]",,,"false","false","true","ID","313346281881","USPS","7.22","0.0","0","6.79","https://www.ebay.com/itm/Wall-Street-DVD-2006-Widescreen-B2G1FREE-/313346281881","LOW","-28.0","-28.0","-1.93","0.00","0.50","0.00",,,,,,,,,"6.0","3.0","12.0","1.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/-NYAAOSwqlZf2nMw/$_12.JPG?set_id=880000500F"
